table,column,value
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_fname,Hermine
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_fname,Herman
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_fname,Ralph
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,E
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,O
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,K
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,N
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,B
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,H
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,M
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,F
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,A
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,T
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,D
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,S
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,L
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_initial,G
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_jobcode,PROF
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1987-7-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1991-7-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1984-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1985-1-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1978-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1989-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1981-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1992-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1995-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1992-5-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1976-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1990-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1983-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1975-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1994-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1988-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_hiredate,1982-8-1
professor as t1 join employee as t2 on t1.emp_num = t2.emp_num,emp_dob,
professor,emp_num,
professor,dept_code,SOC
professor,dept_code,ART
professor,dept_code,MATH
professor,dept_code,ACCT
professor,dept_code,ECON/FIN
professor,dept_code,ENG
professor,dept_code,HIST
professor,dept_code,CIS
professor,dept_code,PSYCH
professor,dept_code,BIOL
professor,dept_code,MKT/MGT
professor,prof_office,BBG 185
professor,prof_office,KLR 409B
professor,prof_office,BBG 208
professor,prof_office,AAK 160
professor,prof_office,AAK 201
professor,prof_office,AAK 194
professor,prof_office,KLR 211
professor,prof_office,DRE 156
professor,prof_office,KLR 333
professor,prof_office,DRE 208
professor,prof_office,KLR 244
professor,prof_office,KLR 229D
professor,prof_office,DRE 102
professor,prof_office,AAK 297
professor,prof_office,KLR 284
professor,prof_office,AAK 230
professor,prof_office,KLR 300
professor,prof_office,KLR 126
professor,prof_office,KLR 203E
professor,prof_extension,2248
professor,prof_extension,3421
professor,prof_extension,1145
professor,prof_extension,2851
professor,prof_extension,4683
professor,prof_extension,5561
professor,prof_extension,4440
professor,prof_extension,3550
professor,prof_extension,6783
professor,prof_extension,2278
professor,prof_extension,4436
professor,prof_extension,2359
professor,prof_extension,3412
professor,prof_extension,3899
professor,prof_extension,3000
professor,prof_extension,2000
professor,prof_extension,5514
professor,prof_extension,4016
professor,prof_extension,8665
professor,prof_high_degree,MBA
professor,prof_high_degree,DBA
professor,prof_high_degree,Ph.D.
professor,prof_high_degree,MA
course,crs_code,QM-261
course,crs_code,ACCT-212
course,crs_code,QM-362
course,crs_code,ACCT-211
course,crs_code,CIS-420
course,crs_code,CIS-220
course,dept_code,CIS
course,dept_code,ACCT
course,crs_description,Statistical Applications
course,crs_description,Intro. to Statistics
course,crs_description,Database Design and Implementation
course,crs_description,Accounting II
course,crs_description,Accounting I
course,crs_description,Intro. to Microcomputing
course,crs_credit,3.0
course,crs_credit,4.0
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10013
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10014
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10019
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10021
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10015
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10024
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10023
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10016
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10017
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10020
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10018
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10022
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_code,10012
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_section,1
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_section,2
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_section,3
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_time,MWF 10:00-10:50 a.m.
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_time,MWF 8:00-8:50 a.m.
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_time,W 6:00-8:40 p.m.
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_time,MWF 9:00-9:50 a.m.
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_time,TTh 2:30-3:45 p.m.
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_time,MWF 11:00-11:50 a.m.
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_time,TTh 1:00-2:15 p.m.
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_time,Th 6:00-8:40 p.m.
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_room,BUS252
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_room,BUS311
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_room,BUS200
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_room,KLR211
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_room,KLR200
class as t1 join course as t2 on t1.crs_code = t2.crs_code,class_room,KLR209
class as t1 join course as t2 on t1.crs_code = t2.crs_code,prof_num,162
class as t1 join course as t2 on t1.crs_code = t2.crs_code,prof_num,228
class as t1 join course as t2 on t1.crs_code = t2.crs_code,prof_num,105
class as t1 join course as t2 on t1.crs_code = t2.crs_code,prof_num,301
class as t1 join course as t2 on t1.crs_code = t2.crs_code,prof_num,114
class as t1 join course as t2 on t1.crs_code = t2.crs_code,prof_num,342
class as t1 join course as t2 on t1.crs_code = t2.crs_code,dept_code,CIS
class as t1 join course as t2 on t1.crs_code = t2.crs_code,dept_code,ACCT
class as t1 join course as t2 on t1.crs_code = t2.crs_code,crs_description,Statistical Applications
class as t1 join course as t2 on t1.crs_code = t2.crs_code,crs_description,Intro. to Statistics
class as t1 join course as t2 on t1.crs_code = t2.crs_code,crs_description,Database Design and Implementation
class as t1 join course as t2 on t1.crs_code = t2.crs_code,crs_description,Accounting II
class as t1 join course as t2 on t1.crs_code = t2.crs_code,crs_description,Accounting I
class as t1 join course as t2 on t1.crs_code = t2.crs_code,crs_description,Intro. to Microcomputing
class as t1 join course as t2 on t1.crs_code = t2.crs_code,crs_credit,3.0
class as t1 join course as t2 on t1.crs_code = t2.crs_code,crs_credit,4.0
employee,emp_num,
employee,emp_lname,
employee,emp_fname,
employee,emp_initial,
employee,emp_initial,S
employee,emp_initial,E
employee,emp_initial,O
employee,emp_initial,K
employee,emp_initial,N
employee,emp_initial,B
employee,emp_initial,F
employee,emp_initial,H
employee,emp_initial,A
employee,emp_initial,M
employee,emp_initial,T
employee,emp_initial,D
employee,emp_initial,W
employee,emp_initial,L
employee,emp_initial,G
employee,emp_initial,J
employee,emp_jobcode,PROF
employee,emp_jobcode,TECH
employee,emp_jobcode,CLRK
employee,emp_jobcode,CUST
employee,emp_hiredate,
employee,emp_dob,
ship,ship_id,1
ship,ship_id,2
ship,ship_id,3
ship,ship_id,4
ship,ship_id,5
ship,ship_id,6
ship,ship_id,7
ship,ship_id,8
ship,name,Author
ship,name,Dromonby
ship,name,Ariadne
ship,name,Appam
ship,name,Clan McTavish
ship,name,Corbridge
ship,name,Farringford
ship,name,Trader
ship,type,Battle ship
ship,type,Cargo ship
ship,nationality,United Kingdom
ship,nationality,United States
ship,tonnage,7781
ship,tonnage,3687
ship,tonnage,3496
ship,tonnage,3146
ship,tonnage,3627
ship,tonnage,5816
ship,tonnage,3608
ship,tonnage,3035
mission,mission_id,1
mission,mission_id,2
mission,mission_id,3
mission,mission_id,4
mission,mission_id,5
mission,mission_id,6
mission,mission_id,7
mission,ship_id,1
mission,ship_id,2
mission,ship_id,3
mission,ship_id,5
mission,ship_id,6
mission,ship_id,7
mission,ship_id,8
mission,code,VMV-6
mission,code,VMV-3
mission,code,VMV-7
mission,code,VMV-5
mission,code,VMV-2
mission,code,VMV-1
mission,code,VMV-4 Former: Sterling
mission,launched_year,1932
mission,launched_year,1930
mission,launched_year,1931
mission,launched_year,1916
mission,location,Norway
mission,location,"Helsinki , Finland"
mission,location,"Uusikaupunki , Finland"
mission,location,Germany
mission,location,"Turku , Finland"
mission,speed_knots,16
mission,speed_knots,25
mission,speed_knots,23
mission,fate,Decommissioned 1959
mission,fate,Decommissioned 1950
mission,fate,Lost (burned) 1931
mission,fate,Retired 1939
mission,fate,Decommissioned 1960
mission,fate,Lost (burned and sunk) 1933
broadcast,channel_id,1
broadcast,channel_id,2
broadcast,channel_id,3
broadcast,channel_id,4
broadcast,channel_id,5
broadcast,channel_id,6
broadcast,channel_id,7
broadcast,channel_id,8
broadcast,channel_id,9
broadcast,channel_id,10
broadcast,program_id,1
broadcast,program_id,2
broadcast,program_id,3
broadcast,program_id,4
broadcast,time_of_day,Noon
broadcast,time_of_day,Night
broadcast,time_of_day,Morning
channel,channel_id,1
channel,channel_id,2
channel,channel_id,3
channel,channel_id,4
channel,channel_id,5
channel,channel_id,6
channel,channel_id,7
channel,channel_id,8
channel,channel_id,9
channel,channel_id,10
channel,name,CCTV-13
channel,name,CCTV-1
channel,name,Anhui Satellite TV
channel,name,CCTV-3
channel,name,CCTV-14
channel,name,CCTV-6
channel,name,Hunan Satellite TV
channel,name,CCTV-4
channel,name,Shandong Satellite TV
channel,name,CCTV-8
channel,owner,Anhui Television
channel,owner,HBS
channel,owner,Shandong Television
channel,owner,CCTV
channel,share_in_percent,1.78
channel,share_in_percent,2.86
channel,share_in_percent,2.91
channel,share_in_percent,3.76
channel,share_in_percent,4.9
channel,share_in_percent,4.81
channel,share_in_percent,2.73
channel,share_in_percent,2.6
channel,share_in_percent,2.33
channel,share_in_percent,1.74
channel,rating_in_percent,0.54
channel,rating_in_percent,0.53
channel,rating_in_percent,0.32
channel,rating_in_percent,0.31
channel,rating_in_percent,0.41
channel,rating_in_percent,0.3
channel,rating_in_percent,0.29
channel,rating_in_percent,0.26
channel,rating_in_percent,0.2
channel,rating_in_percent,0.19
company,company_id,1
company,company_id,2
company,company_id,3
company,company_id,4
company,company_id,5
company,company_id,6
company,company_id,7
company,company_id,8
company,company_id,9
company,company_id,10
company,rank,1
company,rank,3
company,rank,4
company,rank,5
company,rank,6
company,rank,7
company,rank,8
company,rank,9
company,rank,10
company,rank,11
company,company,HSBC
company,company,PetroChina
company,company,Wells Fargo
company,company,Industrial and Commercial Bank of China
company,company,Royal Dutch Shell
company,company,ExxonMobil
company,company,Petrobras
company,company,BP
company,company,General Electric
company,company,Berkshire Hathaway
company,headquarters,USA
company,headquarters,Netherlands
company,headquarters,Brazil
company,headquarters,China
company,headquarters,UK
company,main_industry,Oil and gas
company,main_industry,Banking
company,main_industry,Conglomerate
company,sales_billion,102.0
company,sales_billion,143.7
company,sales_billion,433.5
company,sales_billion,82.6
company,sales_billion,147.3
company,sales_billion,145.9
company,sales_billion,470.2
company,sales_billion,310.1
company,sales_billion,87.6
company,sales_billion,375.5
company,profits_billion,41.1
company,profits_billion,10.3
company,profits_billion,14.2
company,profits_billion,15.9
company,profits_billion,16.2
company,profits_billion,25.7
company,profits_billion,20.6
company,profits_billion,20.1
company,profits_billion,25.1
company,profits_billion,30.9
company,assets_billion,1313.9
company,assets_billion,292.5
company,assets_billion,392.6
company,assets_billion,331.1
company,assets_billion,717.2
company,assets_billion,304.7
company,assets_billion,340.5
company,assets_billion,2550.0
company,assets_billion,2039.1
company,assets_billion,319.4
company,market_value,227.6
company,market_value,164.3
company,market_value,294.7
company,market_value,202.2
company,market_value,237.4
company,market_value,178.7
company,market_value,147.4
company,market_value,180.0
company,market_value,213.7
company,market_value,407.4
station_company as t1 join company as t2 on t1.company_id = t2.company_id,station_id,1
station_company as t1 join company as t2 on t1.company_id = t2.company_id,station_id,4
station_company as t1 join company as t2 on t1.company_id = t2.company_id,station_id,6
station_company as t1 join company as t2 on t1.company_id = t2.company_id,station_id,7
station_company as t1 join company as t2 on t1.company_id = t2.company_id,station_id,10
station_company as t1 join company as t2 on t1.company_id = t2.company_id,station_id,11
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank_of_the_year,1
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank_of_the_year,2
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank_of_the_year,3
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank_of_the_year,4
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank_of_the_year,9
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank_of_the_year,13
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank,1
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank,4
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank,7
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank,10
station_company as t1 join company as t2 on t1.company_id = t2.company_id,rank,11
station_company as t1 join company as t2 on t1.company_id = t2.company_id,company,PetroChina
station_company as t1 join company as t2 on t1.company_id = t2.company_id,company,Royal Dutch Shell
station_company as t1 join company as t2 on t1.company_id = t2.company_id,company,ExxonMobil
